,leiden_labels,desc_labels,ctec_db_labels
9550,10,9,1
9551,7,6,8
9552,10,9,1
9553,10,9,1
9554,2,0,0
9555,7,6,8
9556,7,6,8
9557,11,0,0
9558,2,5,6
9559,2,0,0
9560,4,5,6
9561,7,6,8
9562,7,6,8
9563,10,9,1
9564,4,9,1
9565,7,6,8
9566,10,9,1
9567,7,6,8
9568,7,6,8
9569,4,6,8
9570,10,9,1
9571,7,6,8
9572,7,6,8
9573,11,5,6
9574,10,9,1
9575,7,6,8
9576,7,6,8
9577,7,6,8
9578,1,1,0
9579,7,6,8
9580,2,0,0
9581,12,6,8
9582,8,7,9
9583,2,1,0
9584,10,9,1
9585,8,7,9
9586,10,9,1
9587,2,0,0
9588,7,6,8
9589,10,9,1
9590,7,9,1
9591,11,0,0
9592,11,5,6
9593,7,6,8
9594,4,5,6
9595,7,6,8
9596,12,9,1
9597,7,9,1
9598,7,6,8
9599,1,0,0
9600,7,6,8
9601,14,13,4
9602,7,6,8
9603,4,5,6
9604,11,5,6
9605,10,9,1
9606,7,6,8
9607,7,6,8
9608,7,6,8
9609,7,6,8
9610,10,9,1
9611,2,0,0
9612,10,9,1
9613,7,6,8
9614,1,0,0
9615,11,9,1
9616,1,5,6
9617,1,3,7
9618,7,6,8
9619,7,9,1
9620,4,0,0
9621,10,9,1
9622,7,6,8
9623,0,0,0
9624,7,6,8
9625,7,6,8
9626,4,5,6
9627,7,6,8
9628,7,6,8
9629,10,9,1
9630,0,0,0
9631,10,9,1
9632,10,9,1
9633,10,9,1
9634,7,6,8
9635,7,9,1
9636,3,4,5
9637,7,6,8
9638,4,5,6
9639,1,4,5
9640,9,11,10
9641,9,11,10
9642,9,11,10
9643,9,11,10
9644,9,11,10
9645,9,11,10
9646,9,11,10
9647,9,11,10
9648,9,11,10
9649,9,11,10
9650,9,11,10
9651,9,11,10
9652,9,11,10
9653,9,11,10
9654,9,11,10
9655,9,11,10
9656,9,11,10
9657,9,11,10
9658,9,11,10
9659,9,11,10
9660,9,11,10
9661,9,11,10
9662,9,11,10
9663,9,11,10
9664,9,11,10
9665,9,11,10
9666,9,11,10
9667,9,11,10
9668,9,11,10
9669,9,11,10
9670,9,11,10
9671,9,11,10
9672,9,11,10
9673,9,11,10
9674,9,11,10
9675,9,11,10
9676,9,11,10
9677,9,11,10
9678,9,11,10
9679,9,11,10
9680,9,11,10
9681,9,11,10
9682,9,11,10
9683,9,11,10
9684,9,11,10
9685,9,11,10
9686,9,11,10
9687,9,11,10
9688,9,11,10
9689,9,11,10
9690,9,11,10
9691,9,11,10
9692,9,11,10
9693,9,11,10
9694,9,11,10
9695,9,11,10
9696,9,11,10
9697,9,11,10
9698,9,11,10
9699,9,11,10
9700,9,11,10
9701,9,11,10
9702,9,11,10
9703,9,11,10
9704,9,11,10
9705,13,10,3
9706,13,10,3
9707,13,10,3
9708,13,10,3
9709,15,10,3
9710,13,10,3
9711,13,10,3
9712,15,10,3
9713,13,10,3
9714,13,10,3
9715,15,10,3
9716,13,10,3
9717,15,10,3
9718,13,10,3
9719,13,10,3
9720,15,10,3
9721,13,10,3
9722,13,10,3
9723,13,10,3
9724,13,10,3
9725,13,10,3
9726,13,10,3
9727,15,10,3
9728,8,7,9
9729,8,7,9
9730,8,7,9
9731,8,7,9
9732,8,7,9
9733,8,7,9
9734,8,7,9
9735,8,7,9
9736,8,7,9
9737,8,7,9
9738,8,7,9
9739,8,7,9
9740,8,7,9
9741,8,7,9
9742,8,7,9
9743,8,7,9
9744,8,7,9
9745,8,7,9
9746,8,7,9
9747,8,7,9
9748,8,7,9
9749,8,7,9
9750,8,7,9
9751,8,7,9
9752,8,7,9
9753,8,7,9
9754,8,7,9
9755,8,7,9
9756,8,7,9
9757,8,7,9
9758,8,7,9
9759,8,7,9
9760,8,7,9
9761,8,7,9
9762,8,7,9
9763,8,7,9
9764,8,7,9
9765,8,7,9
9766,8,7,9
9767,8,7,9
9768,8,7,9
9769,8,7,9
9770,8,7,9
9771,8,7,9
9772,8,7,9
9773,8,7,9
9774,8,7,9
9775,8,7,9
9776,8,7,9
9777,8,7,9
9778,8,7,9
9779,8,7,9
9780,8,7,9
9781,8,7,9
9782,8,7,9
9783,8,7,9
9784,8,7,9
9785,8,7,9
9786,8,7,9
9787,8,7,9
9788,8,7,9
9789,8,7,9
9790,8,7,9
9791,8,7,9
9792,8,7,9
9793,8,7,9
9794,8,7,9
9795,14,13,4
9796,14,13,4
9797,14,13,4
9798,14,13,4
9799,14,13,4
9800,14,13,4
9801,14,13,4
9802,14,13,4
9803,14,13,4
9804,14,13,4
9805,14,13,4
9806,14,13,4
9807,14,13,4
9808,14,13,4
9809,14,13,4
9810,14,13,4
9811,14,13,4
9812,14,13,4
9813,14,13,4
9814,12,12,2
9815,12,12,2
9816,12,12,2
9817,12,12,2
9818,12,12,2
9819,12,12,2
9820,12,12,2
9821,12,12,2
9822,12,12,2
9823,12,12,2
9824,12,12,2
9825,12,12,2
9826,12,12,2
9827,12,12,2
9828,12,12,2
9829,12,12,2
9830,12,12,2
9831,12,12,2
9832,12,12,2
9833,12,12,2
9834,12,12,2
9835,12,12,2
9836,12,12,2
9837,12,12,2
9838,12,12,2
9839,2,2,0
9840,5,3,7
9841,2,2,0
9842,4,5,6
9843,2,1,0
9844,4,5,6
9845,0,2,0
9846,4,5,6
9847,5,3,7
9848,2,2,0
9849,7,6,8
9850,2,1,0
9851,2,2,0
9852,5,3,7
9853,1,2,0
9854,0,2,0
9855,1,1,0
9856,2,0,0
9857,1,2,0
9858,9,11,10
9859,7,6,8
9861,2,3,7
9862,2,2,0
9863,5,3,7
9864,0,2,0
9865,1,0,0
9866,7,6,8
9867,5,3,7
9868,13,10,3
9869,0,2,0
9870,5,3,7
9871,13,10,3
9872,4,5,6
9873,2,1,0
9874,9,11,10
9875,9,11,10
9876,4,5,6
9877,1,1,0
9878,2,2,0
9879,0,2,0
9880,12,12,2
9881,3,4,5
9882,0,2,0
9883,5,3,7
9884,11,1,0
9885,0,2,0
9886,5,3,7
9887,10,9,1
9888,0,2,0
9889,1,2,0
9890,1,2,0
9891,3,4,5
9892,8,7,9
9893,0,1,0
9894,3,4,5
9895,7,6,8
9896,7,6,8
9897,2,1,0
9898,9,11,10
9899,3,4,5
9900,5,3,7
9901,3,4,5
9902,7,6,8
9903,2,1,0
9904,5,3,7
9905,5,3,7
9906,4,5,6
9907,7,6,8
9908,5,3,7
9909,2,2,0
9910,10,9,1
9911,0,1,0
9912,15,7,9
9913,2,0,0
9914,1,1,0
9915,2,0,0
9916,0,3,7
9917,4,5,6
9918,0,2,0
9919,3,4,5
9920,2,2,0
9921,5,3,7
9922,1,0,0
9923,1,2,0
9924,3,4,5
9925,11,0,0
9926,3,4,5
9927,8,7,9
9928,7,6,8
9929,13,10,3
9930,1,1,0
9931,11,0,0
9932,5,3,7
9933,5,3,7
9934,9,11,10
9935,1,1,0
9936,0,2,0
9937,11,0,0
9938,5,3,7
9939,4,5,6
9940,4,5,6
9941,5,3,7
9942,3,4,5
9943,5,3,7
9944,10,9,1
9945,1,2,0
9946,1,1,0
9947,1,2,0
9948,3,4,5
9949,0,6,8
9950,0,1,0
9951,8,7,9
9952,16,3,7
9953,5,3,7
9954,2,9,1
9955,6,7,9
9956,1,2,0
9957,7,6,8
9958,0,0,0
9959,1,2,0
9960,3,4,5
9961,3,4,5
9962,0,1,0
9963,1,3,7
9964,10,9,1
9966,8,7,9
9967,7,6,8
9968,9,11,10
9969,1,1,0
9970,5,3,7
9971,1,2,0
9972,5,3,7
9973,3,4,5
9974,0,13,4
9975,9,12,2
9976,1,0,0
9977,10,9,1
9978,0,1,0
9979,2,0,0
9980,1,0,0
9981,1,1,0
9982,0,2,0
9983,0,1,0
9984,13,10,3
9985,2,2,0
9986,5,3,7
9987,4,5,6
9988,10,9,1
9989,9,11,10
9990,4,5,6
9991,11,2,0
9992,3,4,5
9993,1,1,0
9994,1,1,0
9995,2,1,0
9996,5,3,7
9997,3,4,5
9998,0,2,0
9999,5,3,7
10000,0,0,0
10001,1,1,0
10002,10,9,1
10003,5,3,7
10004,1,0,0
10005,9,11,10
10006,3,4,5
10007,1,2,0
10008,1,0,0
10009,1,2,0
10010,9,11,10
10011,3,4,5
10012,10,9,1
10013,9,11,10
10014,5,3,7
10015,3,1,0
10017,8,7,9
10018,0,0,0
10019,9,11,10
10020,0,2,0
10021,15,7,9
10022,1,2,0
10023,4,5,6
10024,4,5,6
10025,0,1,0
10026,2,1,0
10027,10,9,1
10028,7,6,8
10029,10,9,1
10030,7,6,8
10031,3,4,5
10032,2,0,0
10033,4,5,6
10034,1,2,0
10035,11,5,6
10036,1,0,0
10037,16,3,7
10038,3,4,5
10039,4,5,6
10040,2,1,0
10041,0,0,0
10043,4,5,6
10044,3,4,5
10045,4,5,6
10046,2,0,0
10047,1,1,0
10048,5,3,7
10049,4,5,6
10050,11,5,6
10051,0,2,0
10052,1,1,0
10053,9,11,10
10054,13,10,3
10055,0,1,0
10056,7,6,8
10057,4,5,6
10058,5,3,7
10059,2,5,6
10060,2,2,0
10061,0,1,0
10062,7,6,8
10063,2,1,0
10064,1,2,0
10065,1,1,0
10066,1,0,0
10067,13,10,3
10068,2,3,7
10069,5,3,7
10070,3,4,5
10071,1,2,0
10072,2,5,6
10073,2,3,7
10074,4,5,6
10075,0,2,0
10076,5,3,7
10077,4,5,6
10078,2,2,0
10079,9,11,10
10080,2,3,7
10081,3,4,5
10082,2,1,0
10083,1,2,0
10084,7,6,8
10085,1,3,7
10086,0,2,0
10087,3,4,5
10088,3,4,5
10089,9,11,10
10090,2,1,0
10091,0,2,0
10092,2,2,0
10093,7,6,8
10094,2,1,0
10095,7,6,8
10096,2,0,0
10097,5,3,7
10098,10,6,8
10099,2,0,0
10100,0,2,0
10101,7,6,8
10102,4,5,6
10103,3,4,5
10104,2,2,0
10105,1,1,0
10106,11,5,6
10107,4,5,6
10108,0,0,0
10109,11,9,1
10110,7,6,8
10111,4,5,6
10112,0,1,0
10113,3,4,5
10114,10,6,8
10115,3,4,5
10116,8,7,9
10117,13,0,0
10118,1,3,7
10119,0,2,0
10120,0,2,0
10121,1,0,0
10122,7,6,8
10123,11,5,6
10124,0,1,0
10125,1,2,0
10126,10,9,1
10127,0,0,0
10128,1,2,0
10129,1,2,0
10130,9,11,10
10131,0,0,0
10132,10,9,1
10133,3,4,5
10134,1,2,0
10135,15,10,3
10136,15,10,3
10137,4,5,6
10138,4,5,6
10139,5,3,7
10140,1,1,0
10141,4,5,6
10143,16,3,7
10144,2,0,0
10145,7,6,8
10146,11,1,0
10147,2,10,3
10148,0,2,0
10149,1,2,0
10150,9,11,10
10151,2,1,0
10152,1,2,0
10153,3,4,5
10154,3,4,5
10155,13,10,3
10156,11,9,1
10157,0,1,0
10158,2,1,0
10159,11,0,0
10160,5,3,7
10161,8,7,9
10162,11,1,0
10163,1,0,0
10164,4,5,6
10165,3,4,5
10166,4,5,6
10167,2,5,6
10168,2,0,0
10169,1,0,0
10170,2,2,0
10171,4,5,6
10172,0,2,0
10173,1,2,0
10174,4,5,6
10175,0,2,0
10176,5,3,7
10177,2,3,7
10178,0,2,0
10179,13,10,3
10180,10,9,1
10181,1,2,0
10182,10,9,1
10183,1,1,0
10184,4,5,6
10186,2,5,6
10187,3,4,5
10188,3,4,5
10189,5,3,7
10190,2,2,0
10191,7,6,8
10192,0,0,0
10193,1,0,0
10195,2,1,0
10196,5,3,7
10197,5,3,7
10198,3,4,5
10199,16,3,7
10200,1,2,0
10201,9,11,10
10202,5,3,7
10203,2,2,0
10204,4,0,0
10205,1,2,0
10206,7,6,8
10207,4,5,6
10208,0,1,0
10209,7,6,8
10210,1,1,0
10211,1,1,0
10212,4,5,6
10213,4,5,6
10214,0,1,0
10216,0,1,0
10218,2,1,0
10219,2,5,6
10220,3,4,5
10221,0,1,0
10222,0,2,0
10223,11,0,0
10224,1,1,0
10227,0,2,0
10230,0,1,0
10231,11,0,0
10232,5,3,7
10233,11,5,6
10234,1,2,0
10235,1,2,0
10236,1,1,0
10237,5,3,7
10238,0,2,0
10239,3,4,5
10240,5,3,7
10241,7,6,8
10242,9,11,10
10243,1,1,0
10244,5,3,7
10245,0,2,0
10246,2,0,0
10247,10,9,1
10248,0,1,0
10250,7,6,8
10251,4,5,6
10252,0,1,0
10253,2,0,0
10254,0,2,0
10255,3,4,5
10256,2,1,0
10258,0,2,0
10259,1,1,0
10260,0,2,0
10261,11,5,6
10262,2,1,0
10263,11,9,1
10264,2,3,7
10265,4,5,6
10266,11,5,6
10267,0,2,0
10268,8,7,9
10269,9,11,10
10270,1,1,0
10271,0,1,0
10272,3,4,5
10273,12,12,2
10274,4,5,6
10275,3,4,5
10276,11,9,1
10277,3,4,5
10278,1,2,0
10279,13,10,3
10280,0,1,0
10281,10,9,1
10282,7,6,8
10283,7,9,1
10284,1,2,0
10285,0,2,0
10286,5,3,7
10287,5,3,7
10288,2,2,0
10289,3,4,5
10290,0,2,0
10291,0,1,0
10292,5,3,7
10294,2,3,7
10295,0,2,0
10296,15,10,3
10298,4,5,6
10299,1,2,0
10300,5,3,7
10301,3,4,5
10302,1,2,0
10303,3,4,5
10304,7,6,8
10305,5,3,7
10306,4,5,6
10308,15,10,3
10309,0,2,0
10310,1,1,0
10311,0,2,0
10312,2,0,0
10313,5,3,7
10314,2,2,0
10315,0,2,0
10316,0,1,0
10317,4,5,6
10318,2,1,0
10319,2,1,0
10320,5,3,7
10321,10,9,1
10322,4,5,6
10323,7,6,8
10324,7,6,8
10325,3,4,5
10326,2,2,0
10327,4,5,6
10328,2,1,0
10329,0,2,0
10330,2,2,0
10331,7,6,8
10332,3,4,5
10333,1,2,0
10334,1,1,0
10335,1,3,7
10337,4,5,6
10338,4,5,6
10339,7,6,8
10340,11,5,6
10341,5,3,7
10342,0,2,0
10343,0,1,0
10344,1,3,7
10345,3,4,5
10346,9,11,10
10347,4,5,6
10348,2,3,7
10349,5,3,7
10350,7,6,8
10351,0,1,0
10353,2,3,7
10354,0,2,0
10355,9,11,10
10356,2,1,0
10357,11,1,0
10358,0,1,0
10359,5,3,7
10360,5,3,7
10361,0,2,0
10362,1,1,0
10363,7,6,8
10364,3,4,5
10365,1,1,0
10366,8,7,9
10367,3,4,5
10368,3,4,5
10369,0,2,0
10370,1,1,0
10371,2,2,0
10372,3,4,5
10373,8,7,9
10374,5,3,7
10375,4,5,6
10376,2,1,0
10378,4,5,6
10379,5,3,7
10380,0,2,0
10381,1,2,0
10382,1,3,7
10383,7,1,0
10384,3,4,5
10385,1,2,0
10386,7,6,8
10387,0,2,0
10388,8,7,9
10389,13,10,3
10390,1,2,0
10391,7,6,8
10392,2,1,0
10393,3,4,5
10394,13,10,3
10395,4,5,6
10396,2,1,0
10397,12,12,2
10398,0,2,0
10399,1,1,0
10401,3,4,5
10402,2,2,0
10403,5,3,7
10404,1,1,0
10406,4,5,6
10407,9,11,10
10408,0,2,0
10409,4,5,6
10410,0,2,0
10412,2,2,0
10413,0,2,0
10414,2,0,0
10415,2,1,0
10416,4,5,6
10417,4,5,6
10418,1,2,0
10419,7,6,8
10420,11,2,0
10421,3,4,5
10422,3,4,5
10423,2,1,0
10424,4,5,6
10425,11,1,0
10426,3,4,5
10427,3,4,5
10428,0,0,0
10430,8,7,9
10431,1,1,0
10432,0,0,0
10433,0,1,0
10434,2,1,0
10435,5,3,7
10436,5,3,7
10437,0,1,0
10438,7,6,8
10440,1,3,7
10441,4,5,6
10442,4,5,6
10443,4,5,6
10444,2,0,0
10445,10,9,1
10446,10,9,1
10447,5,3,7
10448,10,9,1
10449,0,1,0
10450,0,2,0
10451,3,4,5
10452,0,2,0
10453,2,0,0
10454,2,2,0
10456,5,3,7
10457,3,4,5
10459,3,4,5
10460,0,2,0
10462,2,0,0
10463,2,12,2
10466,3,4,5
10467,2,2,0
10468,8,3,7
10469,1,3,7
10471,0,1,0
10472,11,0,0
10473,3,4,5
10474,5,3,7
10475,13,10,3
10476,0,2,0
10477,7,6,8
10479,0,1,0
10480,1,2,0
10481,2,0,0
10482,5,3,7
10483,0,0,0
10484,0,1,0
10485,5,3,7
10486,1,2,0
10487,5,3,7
10488,0,1,0
10489,3,4,5
10490,0,1,0
10492,1,2,0
10493,2,1,0
10494,7,6,8
10495,3,4,5
10496,1,3,7
10497,0,2,0
10498,5,3,7
10499,0,2,0
10500,3,4,5
10502,5,3,7
10504,8,7,9
10506,1,1,0
10507,2,1,0
10508,4,5,6
10509,11,1,0
10510,0,0,0
10511,5,3,7
10512,1,1,0
10513,1,2,0
10514,7,6,8
10515,1,2,0
10516,5,3,7
10517,2,2,0
10518,5,3,7
10519,1,0,0
10520,0,2,0
10521,9,11,10
10522,10,9,1
10523,3,4,5
10524,7,6,8
10525,2,0,0
10526,1,2,0
10527,1,2,0
10528,0,2,0
10529,0,1,0
10530,2,0,0
10532,5,3,7
10533,2,1,0
10534,5,3,7
10535,0,1,0
10536,16,3,7
10537,1,2,0
10538,2,1,0
10539,4,5,6
10540,1,0,0
10541,5,3,7
10542,11,3,7
10543,8,7,9
10544,7,6,8
10546,4,5,6
10547,1,1,0
10549,1,3,7
10550,1,2,0
10551,5,3,7
10552,2,2,0
10553,5,3,7
10554,1,2,0
10555,5,3,7
10556,0,0,0
10557,1,2,0
10558,2,1,0
10559,7,6,8
10560,7,6,8
10561,5,3,7
10562,5,3,7
10563,0,1,0
10564,1,2,0
10566,2,0,0
10567,10,9,1
10568,9,11,10
10569,5,3,7
10570,2,1,0
10572,3,4,5
10573,9,11,10
10574,12,0,0
10575,3,4,5
10576,0,1,0
10577,6,0,0
10578,0,0,0
10580,3,4,5
10581,1,1,0
10582,9,11,10
10583,1,1,0
10584,4,5,6
10585,0,1,0
10586,0,1,0
10587,15,7,9
10588,0,2,0
10589,3,4,5
10590,0,0,0
10591,5,3,7
10592,5,3,7
10593,10,9,1
10594,9,11,10
10595,0,0,0
10596,2,0,0
10597,2,2,0
10598,4,5,6
10599,10,9,1
10600,1,0,0
10601,5,1,0
10604,11,6,8
10605,11,0,0
10606,0,1,0
10607,1,1,0
10608,0,2,0
10609,2,0,0
10610,11,1,0
10611,2,1,0
10612,1,1,0
10613,4,5,6
10614,4,5,6
10615,0,1,0
10616,13,10,3
10617,13,10,3
10618,1,2,0
10619,11,0,0
10620,1,0,0
10622,8,7,9
10623,2,0,0
10624,1,3,7
10626,4,5,6
10627,0,1,0
10628,1,2,0
10629,1,2,0
10630,7,6,8
10631,0,1,0
10632,4,5,6
10633,1,2,0
10635,2,1,0
10636,1,2,0
10637,2,1,0
10638,4,5,6
10640,13,10,3
10642,1,2,0
10643,11,8,0
10646,7,6,8
10647,15,4,5
10648,1,1,0
10649,2,0,0
10650,6,0,0
10651,5,3,7
10652,0,2,0
10653,8,7,9
10654,11,0,0
10655,11,0,0
10656,1,2,0
10657,7,6,8
10658,1,2,0
10659,4,5,6
10660,8,7,9
10662,5,3,7
10663,7,6,8
10664,3,4,5
10665,4,5,6
10666,11,0,0
10667,11,1,0
10669,3,4,5
10670,2,1,0
10671,3,4,5
10672,1,2,0
10673,11,5,6
10674,2,2,0
10676,5,3,7
10677,2,2,0
10678,2,2,0
10680,3,4,5
10681,0,2,0
10682,4,5,6
10683,13,10,3
10684,1,2,0
10685,0,2,0
10686,8,7,9
10687,0,1,0
10688,4,5,6
10689,5,3,7
10690,10,9,1
10691,2,2,0
10692,1,2,0
10693,3,4,5
10694,1,1,0
10695,0,2,0
10696,0,2,0
10697,0,0,0
10698,9,11,10
10699,0,2,0
10700,15,7,9
10701,8,7,9
10702,7,6,8
10703,13,10,3
10704,0,2,0
10705,1,2,0
10706,1,1,0
10707,5,3,7
10708,3,4,5
10709,1,2,0
10710,4,0,0
10712,0,0,0
10713,11,5,6
10714,1,1,0
10715,3,4,5
10716,1,2,0
10717,0,0,0
10718,3,4,5
10719,2,1,0
10720,1,1,0
10721,0,1,0
10722,2,1,0
10723,3,4,5
10726,4,5,6
10728,11,5,6
10729,1,0,0
10731,5,3,7
10732,1,2,0
10733,8,7,9
10734,1,1,0
10735,0,2,0
10737,9,11,10
10739,4,5,6
10741,1,2,0
10743,1,2,0
10746,0,2,0
10747,3,4,5
10749,0,2,0
10751,1,1,0
10752,6,9,1
10753,7,6,8
10754,2,0,0
10755,5,3,7
10756,0,1,0
10757,3,4,5
10758,11,6,8
10759,5,3,7
10763,13,10,3
10765,0,1,0
10769,4,5,6
10770,2,2,0
10771,3,4,5
10772,1,1,0
10773,11,5,6
10774,0,2,0
10779,1,2,0
10780,7,6,8
10781,2,1,0
10782,1,2,0
10783,1,9,1
10784,9,11,10
10785,7,6,8
10786,10,9,1
10787,7,6,8
10788,4,5,6
10789,1,1,0
10790,2,1,0
10791,2,5,6
10792,1,2,0
10793,2,2,0
10794,0,1,0
10795,10,9,1
10796,3,4,5
10797,4,5,6
10798,10,9,1
10799,0,2,0
10800,1,1,0
10801,2,2,0
10802,9,11,10
10803,11,5,6
10804,2,1,0
10805,0,2,0
10806,8,10,3
10807,2,5,6
10808,0,1,0
10809,4,5,6
10810,15,10,3
10811,0,2,0
10812,1,0,0
10813,0,2,0
10814,6,1,0
10815,5,3,7
10816,7,6,8
10817,2,2,0
10818,4,5,6
10819,0,2,0
10820,3,4,5
10821,1,0,0
10822,7,6,8
10823,1,2,0
10824,1,0,0
10825,15,7,9
10826,2,1,0
10827,0,1,0
10828,7,6,8
10829,9,11,10
10830,4,5,6
10831,2,0,0
10832,4,5,6
10833,7,6,8
10834,1,0,0
10835,9,11,10
10836,2,1,0
10837,5,3,7
10838,5,3,7
10839,3,4,5
10840,7,6,8
10841,8,7,9
10842,1,2,0
10843,1,2,0
10844,1,0,0
10845,8,7,9
10846,6,1,0
10847,3,4,5
10848,2,2,0
10849,0,1,0
10850,2,2,0
10851,0,2,0
10853,11,5,6
10854,0,1,0
10855,0,0,0
10856,3,4,5
10857,5,3,7
10858,4,5,6
10860,4,5,6
10861,4,5,6
10862,1,1,0
10863,5,3,7
10864,8,7,9
10865,0,2,0
10866,15,10,3
10867,1,2,0
10868,10,9,1
10869,3,4,5
10870,1,1,0
10871,0,2,0
10872,3,4,5
10873,0,2,0
10874,0,2,0
10875,15,7,9
10876,5,3,7
10877,5,3,7
10878,7,6,8
10879,15,7,9
10880,2,5,6
10881,1,2,0
10882,3,4,5
10883,8,7,9
10884,8,7,9
10885,10,9,1
10886,1,0,0
10887,0,1,0
10888,8,7,9
10889,0,1,0
10890,10,9,1
10891,1,0,0
10892,4,5,6
10894,5,3,7
10896,2,1,0
10897,6,0,0
10898,3,4,5
10899,2,0,0
10900,9,11,10
10902,2,2,0
10903,3,4,5
10904,2,2,0
10905,5,3,7
10906,5,3,7
10907,5,3,7
10908,1,1,0
10910,15,10,3
10911,2,1,0
10912,2,1,0
10913,2,0,0
10914,5,3,7
10916,2,0,0
10917,3,4,5
10918,2,0,0
10919,7,9,1
10920,0,0,0
10922,4,5,6
10923,7,6,8
10924,0,2,0
10926,0,2,0
10928,7,6,8
10929,0,2,0
10930,5,3,7
10931,4,5,6
10932,0,1,0
10933,9,11,10
10934,0,1,0
10935,1,1,0
10936,13,10,3
10937,1,2,0
10938,2,2,0
10940,9,11,10
10941,14,13,4
10942,2,1,0
10943,0,1,0
10944,2,0,0
10946,1,2,0
10947,3,4,5
10948,5,3,7
10949,0,0,0
10951,7,5,6
10952,2,2,0
10953,1,2,0
10955,5,3,7
10956,7,6,8
10958,4,5,6
10959,2,3,7
10960,3,4,5
10962,3,4,5
10963,0,1,0
10965,0,2,0
10966,3,4,5
10968,11,5,6
10969,0,2,0
10970,2,0,0
10971,0,2,0
10972,5,3,7
10973,1,1,0
10974,7,6,8
10975,2,2,0
10976,1,2,0
10977,5,3,7
10978,3,4,5
10979,1,2,0
10980,4,5,6
10981,2,2,0
10982,0,2,0
10983,0,2,0
10984,5,3,7
10985,2,1,0
10986,1,2,0
10987,0,1,0
10988,5,3,7
10989,2,1,0
10990,0,5,6
10991,5,0,0
10992,4,0,0
10993,5,3,7
10994,11,2,0
10995,2,0,0
10997,2,0,0
10998,2,0,0
10999,1,0,0
11000,0,0,0
11001,3,4,5
11002,5,3,7
11005,4,5,6
11007,5,3,7
11009,0,1,0
11010,16,3,7
11011,1,3,7
11012,0,2,0
11013,3,4,5
11014,4,5,6
11015,11,9,1
11016,0,1,0
11017,2,5,6
11018,3,4,5
11019,3,7,9
11020,1,2,0
11022,0,1,0
11023,1,2,0
11024,9,11,10
11025,7,6,8
11026,1,2,0
11027,0,0,0
11028,3,4,5
11029,0,2,0
11030,0,2,0
11031,8,7,9
11032,4,5,6
11033,4,5,6
11034,3,4,5
11035,3,4,5
11036,0,2,0
11037,2,1,0
11038,2,0,0
11039,0,1,0
11040,0,1,0
11041,3,4,5
11042,1,1,0
11043,10,9,1
11044,3,4,5
11045,1,2,0
11046,2,5,6
11047,4,5,6
11048,1,2,0
11049,1,0,0
11050,1,1,0
11051,1,1,0
11052,1,5,6
11053,10,6,8
11054,9,11,10
11055,0,1,0
11056,8,7,9
11057,0,1,0
11058,1,2,0
11059,2,0,0
11060,7,6,8
11061,2,0,0
11062,2,0,0
11063,1,1,0
11064,4,5,6
11065,0,2,0
11066,0,0,0
11067,3,4,5
11068,5,3,7
11069,1,2,0
11070,7,6,8
11071,0,2,0
11072,3,4,5
11073,10,9,1
11074,2,1,0
11075,4,5,6
11076,7,6,8
11077,4,5,6
11078,9,11,10
11079,3,4,5
11080,0,2,0
11081,2,0,0
11082,2,1,0
11083,13,10,3
11084,5,3,7
11085,2,0,0
11087,5,3,7
11088,0,1,0
11089,2,2,0
11090,7,6,8
11091,3,4,5
11092,0,2,0
11093,5,3,7
11094,7,6,8
11095,0,2,0
11096,1,0,0
11097,3,4,5
11098,2,1,0
11099,0,2,0
11100,2,1,0
11101,3,4,5
11102,5,3,7
11103,7,6,8
11104,12,5,6
11105,8,7,9
11106,0,1,0
11107,5,3,7
11108,0,2,0
11109,8,7,9
11110,11,6,8
11112,0,2,0
11113,0,2,0
11114,2,1,0
11115,13,10,3
11116,3,4,5
11117,0,0,0
11118,7,6,8
11119,0,0,0
11120,2,5,6
11121,9,11,10
11123,0,2,0
11124,11,5,6
11125,7,6,8
11126,8,7,9
11127,0,1,0
11128,0,0,0
11129,15,7,9
11130,10,9,1
11131,2,2,0
11132,7,6,8
11133,3,4,5
11134,2,0,0
11135,1,1,0
11136,1,1,0
11137,2,0,0
11138,2,1,0
11139,1,1,0
11140,4,5,6
11141,4,5,6
11142,4,5,6
11143,7,6,8
11144,16,3,7
11145,8,7,9
11146,3,4,5
11148,4,5,6
11149,5,3,7
11150,11,5,6
11151,2,2,0
11152,3,4,5
11154,1,1,0
11155,5,3,7
11156,4,5,6
11157,2,2,0
11158,5,3,7
11159,4,5,6
11161,4,5,6
11162,2,0,0
11163,5,3,7
11164,1,1,0
11165,2,1,0
11166,3,4,5
11167,3,4,5
11168,7,6,8
11169,0,1,0
11170,1,1,0
11171,15,10,3
11172,2,0,0
11173,7,1,0
11174,2,2,0
11175,2,0,0
11176,4,5,6
11177,2,2,0
11178,1,0,0
11179,3,4,5
11180,2,2,0
11181,3,4,5
11182,1,2,0
11183,2,0,0
11184,0,2,0
11185,1,2,0
11186,4,5,6
11187,0,1,0
11188,5,3,7
11189,0,2,0
11190,7,6,8
11191,2,1,0
11192,2,3,7
11193,1,2,0
11194,10,9,1
11195,4,5,6
11196,8,7,9
11197,3,4,5
11198,3,4,5
11199,10,9,1
11200,10,9,1
11201,5,3,7
11202,0,1,0
11203,2,2,0
11204,2,2,0
11205,2,2,0
11206,1,2,0
11207,16,3,7
11208,1,2,0
11209,0,2,0
11210,3,4,5
11211,0,2,0
11212,3,5,6
